address,agency_name,bathroom_count,bedroom_count,energy_certificate,floor,latitude,longitude,lot_size,property_description,property_id,property_images,property_price,property_title,property_type,neighborhood,exterior,ascensor,altura_techo,tipo_suelo,estilo,dist_metro_m
Calle de Zurbano,Ambassador,4,5,c,5.0,40.4356942,-3.6916421,344,"Fantástico tríplex muy luminoso y bien ubicado en Zurbano de 344 m2, que cuenta con un amplio hall distribuidor, gran salón, comedor independiente, despacho, aseo de visitas, gabanero, amplia cocina con entrada de servicio, zona de lavado, dormitorio de servicio, y zona de estar; todo ello en planta 5ª. Planta 6ª: Cuatro dormitorio, dos en suite, y dos comparten un baño. Planta 7ª: En ático, gran salón multiusos, y maravillosas vistas. Toda la casa cuenta con grandes ventanales.
La Finca es segregable.",106763707,"['https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/b9/4d/25/1322142621.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/46/d4/64/1323096337.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/37/d1/03/1323096366.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e7/99/2f/1323096350.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/f4/cb/b4/1322142748.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/3f/a2/ab/1322142613.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e4/1e/c2/1322142687.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/f0/3d/d6/1322142725.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/b1/61/cb/1322142775.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/47/75/d0/1322142733.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2e/ee/31/1322142752.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a3/ea/d9/1322142778.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/fb/5e/51/1322142812.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/97/90/bb/1322142784.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/49/9b/7f/1322142793.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/c7/fb/aa/1322142817.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e7/b0/5b/1323332437.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/bf/d2/63/1323332438.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/af/22/51/1323332439.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/0a/a8/68/1323332426.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/93/38/83/1324463681.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/c9/f5/29/1323443032.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/6b/c6/f7/1323443155.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/81/54/a2/1323519438.webp']",3300000,Ático en calle de Zurbano,flat,1,1.0,1.0,2.705,parquet,asian,339.7563210842485
Calle de Zurbano,Walter Haus Madrid,4,6,b,5.0,40.43337310000001,-3.6930097,355,"Este exclusivo inmueble, ubicado en el prestigioso barrio de Almagro, Madrid, cuenta con una superficie construida de tres plantas, cada una cuidadosamente diseñada para ofrecer el máximo confort y elegancia. La propiedad se sitúa en una finca señorial de mediados del siglo, con un acceso majestuoso que incluye un hall de entrada imponente y techos altos que acentúan la amplitud del espacio. Con una superficie de 40 metros, la tercera planta ofrece un espacio versátil que puede adaptarse a diversas necesidades, como un estudio o una zona de juegos.

En su primera planta, la vivienda dispone de dos amplios salones con grandes ventanales que permiten una generosa entrada de luz natural, un despacho, una habitación de servicio, y una cocina espaciosa con montacargas y puerta de servicio. La segunda planta alberga cuatro dormitorios amplios con armarios empotrados, dos de ellos con baño en suite, y acceso a una impresionante terraza de 25 metros. TIENE POSIBILIDAD DE SEGREGACION

Este inmueble goza de una ubicación privilegiada, en una de las calles más prestigiosas de Madrid, en pleno corazón de Almagro. La zona está rodeada de embajadas, galerías de arte, y servicios exclusivos, proporcionando un entorno ideal para una vida de lujo y confort.

Adquirir esta propiedad no solo significa poseer un piso en una de las zonas más cotizadas de Madrid, sino también disfrutar de un espacio versátil y único con múltiples posibilidades de personalización. En Walter Haus, estamos encantados de ofrecerle esta oportunidad excepcional.

Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava.
Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",105792251,"['https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/aa/1a/8b/1266155029.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ed/d9/2d/1263146008.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/bf/81/4c/1263146036.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d5/ae/9e/1263146038.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a5/7a/72/1263146037.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/74/06/01/1263146032.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/c5/dd/e5/1263146039.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d1/fb/97/1263146040.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/25/b9/65/1263146043.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/8e/1c/ae/1263146041.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2c/83/15/1263146042.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e4/b0/84/1263146044.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/45/00/df/1263146045.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e4/1f/e9/1263145880.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/bd/30/b2/1263146053.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/fe/f5/7f/1263146046.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/b5/f1/c7/1263146047.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/8b/d2/26/1263146049.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/0a/e6/03/1263146048.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/97/3e/69/1263146054.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/30/09/c6/1263145881.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/69/62/cf/1263146050.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/76/b9/de/1263146055.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/44/77/25/1263146009.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/1e/64/88/1263146056.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/48/0a/43/1263145882.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2b/fb/43/1263146051.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/16/e0/4d/1263146057.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a6/71/82/1263146058.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/07/52/1c/1263146059.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e0/b7/d8/1263146060.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/42/2f/d0/1263146061.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/6c/fb/5b/1263146010.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/07/6a/17/1263146011.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/72/64/c0/1263146063.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/19/1a/59/1263146062.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d9/70/94/1263146064.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/c5/c2/7e/1263146073.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/3f/63/bb/1263146074.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/6c/ca/01/1263146052.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/56/10/93/1263146201.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d6/10/8a/1263146226.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/9d/25/46/1263146361.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/13/5a/cb/1263146363.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/b8/4f/5b/1263146227.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/fd/66/eb/1263146202.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2a/5d/f0/1263146373.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ff/72/7f/1263146228.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/84/d6/13/1263146362.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d4/74/f6/1263146365.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/66/78/5f/1263146383.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/6e/5e/db/1263146229.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/f6/17/b1/1263259615.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e7/fb/87/1263260019.webp']",3300000,"Ático triplex exterior en venta con terraza y garaje en Almagro, Madrid.",flat,1,1.0,1.0,2.755,terrazzo,scandinavian,372.73565671649084
Calle de Hilarión Eslava,Walter Haus Madrid,5,5,e,2.0,40.4356374,-3.7164257,265,"Presentamos una espectacular vivienda de lujo, luminosa y completamente reformada con detalles de calidad, situada en el prestigioso barrio de Chamberí. Con una superficie de 265 m², esta propiedad ofrece espacios amplios y elegantes, con suelos de madera de roble, techos altos con molduras de yeso, y acabados de primera calidad. La vivienda cuenta con un avanzado sistema de iluminación led, cerramientos de alto aislamiento y aire acondicionado en todas sus estancias, lo que garantiza el máximo confort.

El diseño interior destaca por su moderna cocina abierta al salón, con una isla de piedra portobello y electrodomésticos de alta gama. La habitación principal es un verdadero oasis de tranquilidad, con baño en suite, bañera, plato de ducha y dos vestidores separados. Adicionalmente, la propiedad incluye cuatro habitaciones de generoso tamaño, tres de ellas también con baño en suite. Un trastero de 5 m², una zona de lavandería independiente y servicio de portería completan esta exclusiva oferta.

Ubicada a solo unos pasos del emblemático Parque del Oeste, esta vivienda ofrece una excelente conexión con el resto de la ciudad, gracias a una amplia red de transporte público que incluye metro y autobuses. El barrio es conocido por su oferta de tiendas, restaurantes y servicios de primera categoría, brindando a los residentes una vida cómoda y vibrante.

En Walter Haus, sabemos que adquirir una propiedad en Chamberí es más que una inversión: es disfrutar de un estilo de vida único, en uno de los barrios más cotizados de Madrid. No pierdas la oportunidad de visitarla, estaremos encantados de ayudarte a descubrir tu nuevo hogar.

Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava.
Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",106232776,"['https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/20/dc/b9/1276674780.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/76/2a/fa/1276674826.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/25/7f/90/1276674844.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/bc/6d/9b/1276674828.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/30/67/82/1276674790.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/07/a4/18/1276674814.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/cb/44/5b/1276674815.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/b0/d0/bb/1276674818.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/1b/f5/06/1276674819.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ed/d7/1a/1276674820.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/36/a8/bb/1276674781.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/5f/71/e0/1276674821.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/8f/24/1b/1276674843.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/4f/5e/09/1276674561.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/5f/17/59/1276674749.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/9e/49/4c/1276674750.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a1/e5/4e/1276674831.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d1/1f/af/1276674832.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a7/d8/26/1276674847.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/55/b4/74/1276674848.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/89/4f/8a/1276674849.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/02/40/b3/1276674751.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e6/aa/f7/1276674865.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/f9/80/54/1276674851.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/44/d0/08/1276674852.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/66/8e/17/1276674866.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/70/34/14/1276674873.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/92/82/46/1276674867.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/fb/be/98/1276674868.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/c2/37/85/1276674869.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ce/80/f6/1276674870.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/33/16/c3/1276674874.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/0b/cd/25/1276674875.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/71/c0/09/1276674871.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a3/65/f8/1276674877.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/90/8f/52/1276674562.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/9b/8c/c1/1276674880.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/58/61/81/1276674752.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/02/15/db/1276674872.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/c9/7f/bf/1276674884.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2c/93/0d/1276674885.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/73/39/32/1276675038.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/1f/0b/be/1276675039.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/e9/78/12/1276675040.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ac/40/79/1276675053.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/53/ed/d5/1276675041.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/0d/ba/f7/1276675063.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/f3/74/8c/1276675065.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/64/ea/91/1276675074.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a1/e0/65/1276675067.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/cf/34/cb/1276675078.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/65/0d/ee/1276675084.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/fa/00/06/1276675089.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d4/e9/99/1276675052.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/91/a9/63/1304104573.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/14/6d/1e/1276839710.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/98/1e/8c/1277905236.webp']",1975000,"Piso en venta exterior con terraza en Chamberí, Madrid.",flat,1,1.0,1.0,2.76,parquet,traditional,325.62822580394476
Calle de Francisco de Rojas,Walter Haus Madrid,3,3,c,3.0,40.430204200000006,-3.6988277,227,"Vivienda totalmente reformada y amueblada que cuenta con balcones.

Descubra una joya arquitectónica en el corazón de Chamberí con esta propiedad exclusiva presentada por Walter Haus. Ubicada en un emblemático edificio modernista, esta vivienda reformada ofrece una experiencia de vida incomparable. Construido en 1901 y renovado en 2020, el edificio se distingue por su singularidad arquitectónica y su ubicación privilegiada.

Con una superficie de 227 m², esta residencia deslumbra con un amplio salón comedor, tres balcones con vistas a la calle, tres dormitorios en suite, un aseo de cortesía y una cocina completamente equipada. La finca, restaurada y libre de barreras arquitectónicas, brinda comodidades adicionales como ascensores amplios, servicio de portero y áreas comunes que incluyen gimnasio y gastroteca.

Al entrar, una cocina oculta ofrece un ambiente pulcro y elegante, equipada con electrodomésticos de alta gama y detalles de lujo, como una nevera para vinos. El salón, inundado de luz natural, destaca por sus balcones adornados con rejería modernista y techos grabados con motivos florales.

Las habitaciones ofrecen baños privados en suite, con el dormitorio principal incluyendo un espectacular balcón con vista a la fachada principal y un amplio vestidor. Esta residencia se entrega completamente amueblada con muebles de diseño exclusivo, agregando un toque de distinción a cada espacio.

Situado en una de las esquinas más emblemáticas de Chamberí, este piso está rodeado de una vibrante oferta de ocio, moda y restaurantes. Experimente lo mejor del lujo urbano en este enclave exclusivo. En Walter Haus, hacemos realidad sus sueños de hogar.

Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava.
Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",104613472,"['https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ea/86/47/1259287189.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/7b/3b/a5/1226090601.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/66/49/c1/1226090614.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d4/eb/17/1226090589.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/82/b4/95/1226090602.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/f3/eb/99/1226090591.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2a/a4/27/1226090603.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/b8/8d/21/1226090590.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/98/0b/77/1226090608.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/a6/a1/9b/1226090330.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/1f/9d/1e/1226090613.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2f/ba/92/1226090618.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/db/01/0f/1226090605.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ef/66/0d/1227383955.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/58/3d/41/1226090606.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/35/1e/ae/1227383939.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/df/96/cc/1226090604.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ae/f3/f9/1226090328.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/35/51/68/1226090615.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/54/1e/89/1227383938.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/4a/75/fa/1226090592.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/02/9e/d2/1226090623.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/3c/49/8c/1226090329.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/fd/ed/9c/1226090607.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/cc/2a/53/1226090616.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/06/5f/68/1226090624.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/ef/b4/05/1226090617.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/02/79/ab/1226090609.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/75/2c/61/1226090610.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/45/b5/45/1226090625.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/8b/a1/ac/1226090612.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/d7/4d/8b/1226090626.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/21/cc/b6/1227383964.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/42/bc/2b/1226090633.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/7b/ac/27/1226090627.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/6c/de/c7/1226090634.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/57/68/e0/1226090611.webp', 'https://img4.idealista.com/blur/WEB_DETAIL-XL-L/0/id.pro.es.image.master/2d/99/77/1226250485.webp']",2200000,"Piso señorial en venta exterior reformado y amueblado con balcones en Trafalgar, Madrid.",flat,1,1.0,1.0,2.74,sin_predicción,scandinavian,371.309203284264
